id,sub_category,parts,model
56e95ebb-d2cd-41b5-a041-996163e7c47d,curtains,"['hook', 'knob', 'pole', 'rod_bracket', 'fabric_design']",curtains
eb67d7c1-f5f9-4eb1-9588-38b8f13f6465,curtains,"['fabric_design', 'rod_bracket', 'hook', 'pole', 'knob']",curtains
017cbe11-fee7-4c8c-befb-1a882bc400f6,curtains,"['fabric_design', 'rod_bracket', 'hook', 'pole', 'knob']",curtains
1b3af33e-1042-441d-8d13-338a6a42c287,curtains,"['knob', 'hook', 'pole', 'rod_bracket', 'fabric_design']",curtains
0c17d7cd-33bc-4143-9de3-404e143ddb48,curtains,"['hook', 'fabric_design', 'pole', 'knob']",curtains
5e520d27-943f-4c2d-83bb-8eb6fe951654,side & end table,"['base', 'handle', 'leg', 'support', 'top']",table
052c2847-818a-44cb-b1e5-3794b29cbc87,side & end table,"['top', 'support', 'design', 'leg', 'base']",table
a844100b-cb14-4751-beec-0dd31da51b97,side & end table,"['base', 'handle', 'leg', 'top', 'support', 'door']",table
d2cb96b4-d4dc-4e4b-a3cb-ef2e4c723853,stool,"['base', 'seat', 'footrest', 'bush', 'leg']",stool
d150bdae-f748-4c28-85d8-66493a4d545c,side & end table,"['support', 'handle', 'top', 'leg', 'design', 'door', 'base']",table
2220a34b-021e-4b76-a8b7-c630da422e63,dining chair,"['backrest', 'support', 'seat', 'bush', 'leg', 'back']",chair
1f0b8028-9c34-4068-900a-7cf831cb2ae3,stool,"['leg', 'backrest', 'footrest', 'support', 'base', 'seat', 'bush']",stool
c6ffb8e4-d04c-4a11-a69d-7bac1a284c41,stool,"['leg', 'footrest', 'support', 'bush', 'seat', 'leveller']",stool
cebbc7a1-3553-4ef4-97db-696433b74faf,side & end table,"['leg', 'base', 'support', 'door', 'handle', 'top']",table
6fe4a640-f944-4154-8d62-f9c389a964cd,armchairs & accent chairs,"['back', 'base', 'bush', 'backrest', 'seat', 'leg', 'footrest', 'support']",chair
b0d1fe07-86c5-4c77-a36b-692e85826030,stool,"['support', 'leg', 'back', 'base', 'backrest', 'seat', 'footrest', 'bush']",stool
e6bae952-354e-4fec-b738-86517a8cd0ec,chair,"['bush', 'leg', 'seat', 'back', 'backrest', 'cushion', 'base']",chair
f96796ff-502e-4ab1-b9bc-648869a361de,stool,"['support', 'seat', 'footrest', 'back', 'cushion', 'backrest', 'bush', 'leg', 'base']",stool
699e226d-175a-4481-854e-9c73b0514a9c,armchairs & accent chairs,"['bush', 'backrest', 'seat', 'support', 'base', 'leg', 'armrest', 'back']",chair
961e2f78-5845-47e0-bb0b-cb3533c173b7,stool,"['cushion', 'base', 'armrest', 'backrest', 'leg', 'seat', 'support', 'footrest']",stool
e4f287f3-488c-4db9-beac-6a3f0b5691ad,stool,"['footrest', 'base', 'back', 'bush', 'seat', 'backrest', 'leg']",stool
72c497ed-db44-49c5-8234-88d36e45f8d3,side & end table,"['tabletop_frame', 'support', 'leg', 'top', 'shelf']",table
c911109b-6790-45e1-933a-fcab62b6882b,side & end table,"['base', 'top', 'leg', 'support', 'door']",table
cf7431a8-6af6-4a05-a074-30e359d67b43,console table,"['top', 'support', 'leg', 'bush']",table
49b3dd05-1d46-4b84-bcdb-d5bcc678396a,side & end table,"['support', 'top', 'base', 'leg']",table
7d916902-8f85-463a-a3b9-011e1a4ebd75,stool,"['seat', 'footrest', 'bush', 'leg', 'support']",stool
99ab3428-ffd6-45ea-a6f2-acc8eb431ede,stool,"['seat', 'bush', 'support', 'leg', 'footrest']",stool
4273e641-f47d-46d4-9ae6-6532421c4e92,bench,"['support', 'back', 'base', 'seat', 'leg', 'backrest']",bench
1ff0815d-91c7-453a-8f6a-056f98ea6060,stool,"['seat', 'support', 'base', 'leg', 'bush']",stool
310e0cee-41a4-4b99-aaf9-b979098ad3eb,stool,"['base', 'leveller', 'support', 'seat', 'bush', 'leg']",stool
7edcfde2-34b3-4fd2-9de4-83084064eb73,stool,"['seat', 'base', 'bush', 'footrest', 'support', 'leg', 'back', 'backrest']",stool
68f8f7b7-08e5-41b6-88a3-8cae96430be4,stool,"['bush', 'leg', 'base', 'seat', 'footrest', 'support']",stool
9082e985-b0b1-488c-8fa5-e12aaa360955,stool,"['footrest', 'seat', 'bush', 'support', 'leg', 'base']",stool
690bcd4b-e36c-4911-8f2d-43bc78e97fe1,stool,"['support', 'leg', 'bush', 'seat', 'base']",stool
f71c37e3-6979-4f02-9a6f-ebf96003a23d,stool,"['bush', 'footrest', 'leg', 'support', 'base', 'seat']",stool
e05f3bc2-2fe8-4169-a19a-82aabb790141,stool,"['leg', 'seat', 'bush', 'footrest', 'backrest']",stool
aac76f8f-9f97-479a-813b-33dc8d17831a,stool,"['base', 'seat', 'footrest', 'cushion', 'leg', 'backrest', 'armrest', 'bush']",stool
12b69206-ce6b-4f60-9685-7e584a3eddcf,stool,"['armrest', 'back', 'support', 'base', 'leg', 'footrest', 'seat']",stool
4e9d9b61-c0d4-48db-83ce-72066851ff8f,stool,"['bush', 'support', 'backrest', 'seat', 'base', 'back', 'footrest', 'leg']",stool
ed970c55-4ded-4f89-b6ea-9a89fe94c2bc,stool,"['backrest', 'seat', 'footrest', 'support', 'bush', 'leg']",stool
8613fc88-f03a-4b66-aba9-a1ad5181cde5,stool,"['back', 'seat', 'bush', 'footrest', 'leg', 'base', 'support']",stool
88a521ce-cb1a-4c64-a647-902714f0cb5f,stool,"['footrest', 'seat', 'back', 'leg', 'bush']",stool
ddc93667-3c6a-4496-b08d-bfd5c52b658b,stool,"['bush', 'leg', 'back', 'seat', 'footrest', 'support']",stool
7fc10ffd-477a-4fa5-b1c1-9af000e4072f,stool,"['bush', 'back', 'seat', 'base', 'backrest', 'armrest', 'support', 'leg', 'footrest']",stool
1c41c34e-ebca-4b8d-ad1f-c0784d8479fc,stool,"['support', 'leg', 'base', 'backrest', 'seat', 'back', 'footrest', 'bush']",stool
1597eaf2-d13c-4505-bee5-647b8feda26c,stool,"['base', 'seat', 'back', 'leg', 'footrest', 'support', 'bush']",stool
0723c4bd-227c-4644-9a04-01f5789797ac,stool,"['footrest', 'support', 'leg', 'seat']",stool
0be8178d-27e0-4a1a-94d5-520d8884d5b8,stool,"['leg', 'footrest', 'armrest', 'bush', 'support', 'backrest', 'seat', 'base']",stool
67a62c2c-fda3-49a5-94d8-c77c00e931cf,stool,"['base', 'armrest', 'backrest', 'seat', 'bush', 'leg']",stool
27258669-970a-435b-b8e4-42ead9418023,stool,"['backrest', 'seat', 'footrest', 'base', 'armrest', 'bush', 'support', 'back', 'leg']",stool
13f4b6f6-1a17-45a6-936b-f7795db1fa49,stool,"['backrest', 'bush', 'armrest', 'seat', 'base', 'cushion', 'footrest', 'leg']",stool
980e6bdc-20cc-4de7-998e-0766afa92072,stool,"['bush', 'seat', 'leg', 'footrest']",stool
fc7b036f-bd01-4219-94fd-b898039221bf,stool,"['base', 'bush', 'footrest', 'seat', 'cushion', 'leg']",stool
db5fb8af-fdf1-4ee6-9ef8-cc69265df0bc,stool,"['back', 'backrest', 'bush', 'leg', 'footrest', 'seat', 'support', 'base']",stool
8c7b2750-5122-48a1-840a-67a434591b7a,stool,"['support', 'leg', 'seat', 'footrest', 'backrest', 'bush']",stool
4dc6ffe1-9554-47d4-9b0a-5ab14afc0e72,faucets,"['spout', 'body', 'cap', 'handle', 'aerator']",faucets
65cb3762-5d39-40d7-8658-7903f278fbf6,bed,"['base', 'leg', 'headboard', 'bedskirt', 'mattress']",bed
22107c74-5990-4123-972a-6d97d8ce15d7,faucets,"['handle', 'cap', 'spout', 'body', 'aerator']",faucets
595caab2-1bc4-4a7e-8d37-1eae0d38129c,faucets,"['body', 'handle', 'aerator', 'spout']",faucets
c9f217d9-0b88-46df-ad83-bfc35272d46f,faucets,"['spout', 'aerator', 'handle', 'body']",faucets
7df4ed96-8243-4092-bd3a-a78dbbbce2c8,faucets,"['aerator', 'spout', 'body', 'handle']",faucets
aac73a77-0a6b-4ed8-9921-ed1fd47d901b,faucets,"['handle', 'aerator', 'spout', 'body']",faucets
751d3065-b06d-4b54-ba6e-c39dd8f176d3,sinks,"['sink', 'drain', 'faucet']",sinks
608c87a1-7367-4a59-9040-b78c250e739d,sinks,"['sink', 'drain', 'faucet']",sinks
30d492a9-a4b1-470a-b19c-d73cebdd8ce5,faucets,"['cap_retainer', 'cap', 'spout', 'aerator', 'body', 'handle']",faucets
d44b1ac0-fb72-4609-ba0f-50d68a952cbf,faucets,"['handle', 'body', 'spout', 'cap', 'aerator']",faucets
56866f2a-77d6-4b69-bf92-64a332efc7c1,sinks,"['faucet', 'sink', 'drain']",sinks
2081da81-240d-42aa-8cbb-dea22d651a70,faucets,"['aerator', 'spout', 'handle', 'body']",faucets
e7df95d4-b4a4-478d-a0df-37d74a9ef95b,faucets,"['cap', 'aerator', 'spout', 'body', 'handle']",faucets
f34eaca3-f5f7-46e6-9a6d-c0e6f0d96937,sinks,"['sink', 'drain', 'disposer', 'hose', 'trap', 'valve']",sinks
6ba461a4-8918-4c8f-8237-4fa2e00fe8ad,faucets,"['body', 'spout', 'handle', 'cap']",faucets
c56a6154-2c96-4644-bcb4-113e5128ed62,bed,"['base', 'mattress', 'bedsheet', 'bedskirt', 'duvet', 'headboard', 'pillow']",bed
8dfca779-0d6e-4304-a42f-513bef3a25a4,faucets,"['body', 'cap', 'handle', 'aerator', 'spout']",faucets
0a5c44f8-05fc-4e0f-993a-d213d3b28e95,sofa,"['back', 'armrest', 'seat', 'pillow', 'leg', 'base', 'backrest']",sofa
be7a76a3-88c6-4f6a-b278-5351fa4ab5cb,sofa,"['back', 'armrest', 'pillow', 'cushion', 'seat', 'design', 'leg']",sofa
453d1fea-ac88-4530-be4a-a26974bcf987,sofa,"['armrest', 'pillow', 'base', 'back', 'seat', 'leg']",sofa
4b56cfe4-1b09-43e2-bfa3-c3a5c0d9471d,sofa,"['leg', 'back', 'armrest', 'pillow', 'cushion', 'backrest', 'seat']",sofa
2c911fec-467f-448f-954b-d7169fd9217d,sofa,"['back', 'base', 'armrest', 'backrest', 'pillow', 'seat', 'leg']",sofa
68182bc1-4564-4be3-8000-92dfefc9439e,faucets,"['handle', 'aerator', 'body', 'spout']",faucets
cf7053f6-1cd4-4a52-939c-3131d0b2d748,bed,"['pillow', 'mattress', 'headboard', 'bedskirt', 'duvet', 'base']",bed
19795fc6-483d-468d-9c51-e8a72631d1e3,bed,"['headboard', 'pillow', 'mattress', 'base', 'leg', 'duvet']",bed
ce3f6160-14c6-41ec-ba96-289aab58dea9,bed,"['base', 'bedskirt', 'mattress', 'pillow', 'headboard', 'leg', 'duvet']",bed
e615a586-534d-4590-aa22-9a740d4f19da,bed,"['headboard', 'bedskirt', 'pillow', 'mattress', 'base', 'duvet']",bed
22b81274-d217-47f1-abfd-ef99631f9f3b,bed,"['mattress', 'headboard', 'base', 'bedskirt', 'pillow', 'leg', 'design', 'duvet']",bed
4516c2d2-1d49-46af-94f2-985b7c921ef6,bed,"['mattress', 'base', 'bedskirt', 'leg', 'headboard', 'pillow', 'duvet']",bed
d14f9590-1b4b-4e5b-a5e8-930b939cfa7f,bed,"['bedskirt', 'headboard', 'mattress', 'pillow', 'base', 'duvet']",bed
0217434e-363f-426e-acbf-17a3eb9adf9b,sofa,"['base', 'leg', 'back', 'seat', 'armrest', 'backrest', 'pillow']",sofa
34436c18-8149-487c-a584-c6f386617be5,sofa,"['seat', 'armrest', 'backrest', 'pillow', 'leg', 'base', 'back']",sofa
120556e8-83c2-4ba9-9332-5cd915a76194,faucets,"['cap', 'handle', 'spout', 'body']",faucets
825db6b3-a58d-496d-81ce-9c99040da835,sofa,"['seat', 'back', 'armrest', 'pillow']",sofa
2acd7033-7de5-4c10-b796-9c6617be4f8c,sofa,"['cushion', 'back', 'leg', 'base', 'pillow', 'armrest', 'backrest', 'seat']",sofa
6d1ff4f6-696b-43ae-8ddf-778b7e09627a,faucets,"['spout', 'handle', 'body']",faucets
510616ae-0796-491e-a439-216852747f65,bench,"['seat', 'base', 'leg']",bench
1887516f-f1ca-4f15-ba87-6e71399faa5f,boat,"['hull', 'seat', 'lights', 'glass', 'body', 'helm', 'bow']",boat
4166d5df-4d14-4b94-abee-757fd804800e,sofa,"['cushion', 'leg', 'backrest', 'seat', 'back', 'pillow', 'armrest']",sofa
78a0b0c9-171c-4585-95e6-e206783d5269,faucets,"['cap', 'spout', 'body', 'handle']",faucets
785e84f5-cf7c-4861-bd8a-81cf5d1d1657,sofa,"['armrest', 'leg', 'pillow', 'backrest', 'design', 'seat', 'cushion', 'back', 'base']",sofa
60b6ab97-3892-404e-ba11-2a6119a24ae9,sofa,"['base', 'seat', 'backrest', 'back', 'pillow', 'leg', 'armrest']",sofa
9018de47-c638-4aef-8dd7-808ec587deaf,boat,"['body', 'helm', 'hull', 'seat', 'bow', 'screen', 'glass']",boat
f259ddf2-3bca-43fd-8195-36886cba6935,sofa,"['pillow', 'seat', 'base', 'armrest', 'leg', 'back', 'backrest']",sofa
1da4bc8e-e406-4bed-aee3-e211287204dd,boat,"['seat', 'body', 'bow', 'helm']",boat
110a6c3e-3bb7-4772-95c6-765e53bd25e7,boat,"['bow', 'helm', 'body', 'seat']",boat
b48f4701-1c13-4248-b686-7c7ffa916d7b,shower,"['pipe', 'shower_hose', 'shower_head', 'bracket']",shower
4fc42678-247f-42af-9a64-238d53f0d5a6,sinks,"['faucet', 'drain', 'sink']",sinks
c12447fb-a138-484c-a5e0-afca3d440745,sinks,"['sink', 'drain', 'faucet']",sinks
b3ae16dc-0934-468a-930a-1d5c0f14bf7c,sinks,"['faucet', 'sink', 'drain']",sinks
602be0aa-c0db-4e12-bd19-db5e6943935c,faucets,"['aerator', 'body', 'spout', 'handle']",faucets
2ddf972d-dba4-4b1d-a69e-e7f47aeb9afa,faucets,"['body', 'spout', 'aerator', 'handle']",faucets
cf386763-a1ec-4213-a0a4-22b78072edc8,bed,"['base', 'duvet', 'mattress', 'design', 'support', 'bedskirt', 'pillow', 'headboard']",bed
6255c1c1-59e3-495d-afa5-ea572e40ec49,bed,"['headboard', 'base', 'duvet', 'bedskirt', 'mattress']",bed
fa41e44d-f69d-4576-9023-b64addeeaa99,bench,"['leg', 'base', 'seat']",bench
c7638b80-fe5f-4b8e-981d-387871adaf73,bed,"['base', 'leg', 'headboard', 'bedskirt', 'mattress']",bed
127927d6-2e3e-4714-8de5-387fc7cd9470,bed,"['mattress', 'support', 'bedskirt', 'headboard', 'duvet', 'bedsheet', 'base']",bed
ae83d5d4-8152-4952-9e45-2259dd91ef7d,bench,"['design', 'seat', 'support', 'leg', 'base']",bench
f1833173-23e7-46c5-b437-35cfb788d3cc,bench,"['cushion', 'seat', 'support', 'base']",bench
f49f9682-fb4b-4ec7-9361-f730dd16b108,bench,"['seat', 'leg', 'base']",bench
ee8e02a9-41a5-4de5-8943-40c32eef546f,faucets,"['cap', 'handle', 'cap_retainer', 'aerator', 'spout', 'body']",faucets
208528a3-b57e-4d58-a5c5-a26df286e1ff,bench,"['seat', 'support', 'leg', 'base']",bench
dd57dbf8-7782-42a5-8cd5-f6af64231dd5,faucets,"['handle', 'aerator', 'spout', 'body']",faucets
859186db-65ea-43f0-b807-8275df38851f,faucets,"['cap', 'aerator', 'spout', 'handle', 'body']",faucets
afe7b344-d2dd-4a51-9675-a5ac55c2b18a,bench,"['cushion', 'design', 'seat', 'leg']",bench
6f6f6f1f-3f11-43bd-a89c-3cef7f97dde0,bench,"['support', 'base', 'seat', 'leg']",bench
49cb91b8-71ff-42fc-8814-2c78fdc8fa81,bench,"['seat', 'design', 'leg', 'support']",bench
22654afd-e61b-4e58-af35-c4328a4d7a6e,bench,"['base', 'leg', 'design', 'seat', 'support']",bench
f1746d78-a796-4c17-acba-9f90c829ef6e,bench,"['leg', 'base', 'design', 'seat']",bench
fa1142c7-6c53-49ae-8bdd-cc5adfad8d6d,faucets,"['cap_retainer', 'aerator', 'body', 'cap', 'spout']",faucets
ea73155f-5d4d-4b69-af91-3a1f4ead1f36,bench,"['leg', 'seat', 'support', 'base']",bench
e789e3a3-2de1-4188-87fb-38a02c9dfcb7,faucets,"['handle', 'body', 'spout']",faucets
a3b4f589-69dc-4db9-b404-d03daf4c568c,bench,"['base', 'leg', 'support', 'seat']",bench
5aced921-19f0-4c10-96cd-0d9f8ab87af7,faucets,"['handle', 'body', 'aerator', 'cap', 'spout', 'cap_retainer']",faucets
0ea6675c-8ec1-4547-a9df-dfb84514a437,bench,"['support', 'leg', 'seat', 'base']",bench
e1ac0303-7100-4ec9-84fe-800ad0fa0577,bench,"['support', 'leg', 'base', 'seat']",bench
526200e8-5e53-44bf-8194-9be5304d828c,bench,"['leg', 'design', 'seat', 'support']",bench
fa9efa05-62cf-44fd-ae08-ff71d58b5009,sinks,"['trap', 'drain', 'valve', 'sink', 'disposer']",sinks
2488c167-efb7-4e47-af16-5a014c1673d4,faucets,"['body', 'spout', 'cap_retainer', 'cap', 'handle']",faucets
9fb7b6c7-017e-42ec-9ec4-dbb8358bfe47,ottoman,"['seat', 'design', 'base']",ottoman
6bd3e72a-f854-4e5d-8e7e-f6029926dfc7,ottoman,"['seat', 'design', 'base']",ottoman
8329fe8c-272a-4659-a546-f985263f3c9f,ottoman,"['design', 'base', 'seat']",ottoman
b6dba1e8-03e1-4584-a3ba-28b15c259153,bench,"['seat', 'leg', 'base']",bench
a5044bef-eff4-47eb-a659-c3348b4c1cc7,faucets,"['body', 'cap', 'handle', 'cap_retainer', 'aerator', 'spout']",faucets
d0b4816c-8df6-4c85-8f54-4e3a2a6ae396,faucets,"['cap', 'body', 'spout', 'aerator', 'cap_retainer', 'handle']",faucets
3cd2397a-a2f6-4267-8b45-1e4fb0dc6523,faucets,"['cap_retainer', 'body', 'spout', 'aerator', 'handle', 'cap']",faucets
96fce790-c09c-45c5-a63a-5c97b2a6da8f,stool,"['footrest', 'backrest', 'bush', 'leg', 'seat', 'back']",stool
69c8e40f-904c-4feb-ae12-6a5061ede9eb,stool,"['seat', 'footrest', 'backrest', 'leg', 'support', 'bush']",stool
9efa17bd-0c23-4dad-98ba-fe26caa6b949,stool,"['leg', 'bush', 'back', 'backrest', 'cushion', 'base', 'support', 'footrest']",stool
36f4d6fd-4452-47be-a88b-853bfc73fef8,stool,"['support', 'back', 'bush', 'leg', 'base', 'seat', 'cushion']",stool
bf1d9596-966b-4a1d-9c80-c9bc3f552696,stool,"['base', 'back', 'leg', 'support', 'footrest', 'seat']",stool
c31170a6-3cac-4b3e-af36-ed4afa7fcd8b,stool,"['leveller', 'leg', 'backrest', 'cushion', 'base', 'support', 'back', 'footrest']",stool
2275dcff-13af-4c1e-98f2-9b61ff5d75ed,stool,"['support', 'backrest', 'footrest', 'back', 'leveller', 'leg', 'cushion', 'base']",stool
7cbefc87-c5d5-4f03-9500-ed79b355173f,stool,"['support', 'back', 'seat', 'footrest', 'bush', 'leg']",stool
28d1237c-b9c4-4692-a450-c60e60322fd3,stool,"['leg', 'support', 'bush', 'back', 'seat', 'footrest']",stool
f66a9fe9-9bc1-49e2-a76b-513baca565c7,stool,"['footrest', 'seat', 'support', 'bush', 'base', 'back', 'leg']",stool
f59547ce-c16a-4e20-b871-2a910cc93d5c,stool,"['seat', 'backrest', 'base', 'support', 'leg', 'bush', 'footrest', 'back']",stool
631ae8d2-e6f7-43cc-9c94-b661497db7eb,stool,"['bush', 'support', 'leg', 'footrest', 'seat', 'back', 'base']",stool
2cf9a1a9-29df-4f91-8de4-2e890e9b6cb0,stool,"['base', 'footrest', 'seat', 'cushion', 'support', 'leg', 'bush']",stool
f13f0527-c98b-4d6b-94ea-ad2e4971f85f,stool,"['cushion', 'backrest', 'bush', 'back', 'leg', 'seat', 'footrest', 'base', 'support']",stool
fd22a52d-c418-4d68-8116-d8287ce12300,stool,"['bush', 'leg', 'support', 'footrest', 'back', 'base', 'backrest', 'seat']",stool
7df6ca3f-3837-4708-8ebc-1c6e220a1926,armchairs & accent chairs,"['bush', 'base', 'footrest', 'leg', 'support', 'seat', 'back']",chair
0526c851-d1eb-4465-94e3-0b241dff509b,stool,"['leg', 'base', 'seat', 'back', 'bush', 'footrest']",stool
1dc32004-d1cd-45b2-9761-7d7f6b8415c8,stool,"['seat', 'leg', 'back', 'bush', 'support', 'footrest', 'armrest']",stool
91582627-84d3-420e-adaf-3c95228afc94,stool,"['bush', 'back', 'support', 'base', 'backrest', 'seat', 'footrest', 'leg']",stool
cb6429e3-5a6f-495a-a4d5-20827dd5b115,stool,"['seat', 'back', 'base', 'leg', 'leveller', 'support', 'bush', 'footrest']",stool
4ccea96c-28a3-4494-bebd-cd8857eed0b3,stool,"['back', 'seat', 'leg', 'footrest', 'bush', 'support', 'base']",stool
d40fc713-2fb7-4054-8b8d-f08896c2015a,stool,"['footrest', 'leg', 'base', 'bush', 'seat', 'back', 'support']",stool
7def8886-1afd-45c5-ab81-40906664bb73,armchairs & accent chairs,"['leg', 'bush', 'back', 'seat', 'base']",chair
6ab1a2b1-2b54-4d57-9997-1e5dd9a4e9a3,armchairs & accent chairs,"['back', 'base', 'footrest', 'bush', 'support', 'leg', 'seat', 'backrest', 'armrest']",chair
4ce101ce-e439-4825-b9cc-93ac78bad220,stool,"['leg', 'back', 'backrest', 'seat', 'armrest', 'footrest', 'bush', 'support', 'base']",stool
abec8af7-c86a-42fe-80db-a1717a361c82,stool,"['leg', 'footrest', 'bush', 'support', 'back_horizontal_bar', 'base', 'seat', 'back', 'cushion']",stool
c6d85280-202b-4bb2-9a7f-1a186c2b139a,stool,"['footrest', 'bush', 'leg', 'base', 'support', 'back', 'seat']",stool
aaf8df3d-42fe-4e4d-bf1f-b790d2ed2284,stool,"['back', 'bush', 'seat', 'support', 'base', 'footrest', 'leg', 'armrest']",stool
3206d96c-7b0d-4024-839c-9b4fa50a156e,stool,"['support', 'leg', 'footrest', 'bush', 'seat', 'base', 'back']",stool
464f90ac-a6b8-4edb-a556-5f3b843586af,stool,"['seat', 'footrest', 'bush', 'back', 'base', 'support', 'leg', 'cushion', 'backrest']",stool
c57d1cc4-5697-4ad1-94ae-f46b91624181,stool,"['bush', 'seat', 'back', 'footrest', 'support', 'base', 'leg']",stool
4907ad8c-fae2-4b00-873f-05312436d4e3,stool,"['backrest', 'bush', 'leg', 'back', 'seat', 'base', 'support', 'cushion', 'footrest']",stool
078d9a0f-601e-4107-b966-597bbc8f31fa,stool,"['base', 'seat', 'support', 'back', 'footrest', 'leg', 'bush']",stool
a45291e7-eab0-4e0f-8a1d-d33017f459dd,stool,"['footrest', 'back_horizontal_bar', 'base', 'leg', 'cushion', 'back', 'seat', 'bush', 'support']",stool
39b670a1-2036-480b-a29b-0e1b18924b0f,stool,"['leg', 'base', 'back', 'footrest', 'back_horizontal_bar', 'support', 'bush', 'seat']",stool
091aa288-12ba-4631-bd64-b1ba0197f73f,stool,"['support', 'bush', 'leg', 'cushion', 'footrest', 'base', 'back', 'seat']",stool
5f65c75b-266d-4a3a-8abd-4a2195bf30d3,stool,"['seat', 'support', 'footrest', 'base', 'leg', 'back', 'bush']",stool
da17baaa-76ed-4888-9249-9bb07993370f,stool,"['bush', 'leg', 'support', 'seat', 'footrest', 'back', 'base']",stool
b8d6f899-d935-4a47-84b8-2e74f65df798,stool,"['base', 'leg', 'seat', 'support', 'bush']",stool
b2469b6b-ec83-49a1-8495-19010efc28a4,stool,"['base', 'seat', 'support', 'leg', 'back', 'armrest', 'footrest']",stool
d9b3f6cf-3af5-4e32-a4a7-2bb71f55cb39,stool,"['footrest', 'leg', 'seat', 'back', 'bush', 'base', 'support']",stool
a2f95e14-342a-40dd-a6e8-5539dfe82537,stool,"['leg', 'seat', 'armrest', 'footrest', 'support', 'back', 'bush', 'base']",stool
f652a562-0ae7-47e7-b308-564e6b014cb7,stool,"['base', 'footrest', 'back', 'armrest', 'seat', 'bush', 'leg', 'support']",stool
f1da5dfc-bccb-4a21-94b6-01ab1b1c4c03,stool,"['back', 'base', 'seat', 'bush', 'armrest', 'leg']",stool
72d42032-19d2-46cc-ab75-2b95b6009784,stool,"['base', 'bush', 'leg', 'armrest', 'back', 'footrest', 'seat']",stool
b117c150-1557-4a3b-b42b-75a6d3f373ba,stool,"['seat', 'bush', 'leg', 'back', 'base', 'footrest', 'support']",stool
8bfc9bad-05a3-49f6-954f-6af6feb92210,stool,"['seat', 'back', 'leg', 'footrest', 'bush', 'armrest', 'support']",stool
1322cd45-4d02-4dea-b5d0-cda14b0c56f0,stool,"['bush', 'support', 'footrest', 'seat', 'base', 'leg']",stool
8e59d25e-dc55-4d08-bfd3-076ac0a86bb2,stool,"['seat', 'support', 'footrest', 'base', 'bush', 'leg', 'back']",stool
0cee1788-4555-43fd-83e5-a757d6ab2d59,stool,"['seat', 'support', 'bush', 'footrest', 'leg', 'back']",stool
1e03f1e4-2bcf-48c9-bd03-d1b1fb28dff0,boat,"['seat', 'helm', 'hull', 'body', 'screen', 'glass']",boat
f194834f-f64f-42e2-8e73-6d871b51324a,boat,"['body', 'bow', 'hull', 'helm', 'seat', 'screen', 'glass']",boat
dfecb535-c4ff-478d-b049-bd73efb3c2a6,boat,"['body', 'starboard', 'seat', 'propeller', 'hull', 'bow', 'helm', 'glass', 'screen']",boat
58d4b743-b8af-4a98-b971-363c8ddeb9c2,boat,"['seat', 'screen', 'helm', 'body', 'bow', 'fan', 'propeller']",boat
d066910c-6b9e-4655-b456-8791495d90e6,faucets,"['body', 'handle', 'spout', 'aerator']",faucets
d3789a42-be3a-47bf-b5b8-f6925f5a620b,bed,"['pillow', 'duvet', 'mattress', 'leg', 'headboard', 'base']",bed
