model_id,tuples
6b0042cd-ac07-4e9c-9501-11c24c6b2a2b,"{""mattress"": ""fabric"", ""pillow"": ""fabric"", ""leg"": ""metal"", ""duvet"": ""fabric"", ""base"": ""metal"", ""headboard"": ""wood""}"
0041fd78-2934-43e5-9011-d24c8ac2ea96,"{""containing_things"": ""metal"", ""head"": ""metal"", ""base"": ""metal"", ""container"": ""ceramic""}"
4dcff83e-4c70-4386-9cdd-5c274fddc441,"{""wheel"": ""metal"", ""support"": ""metal"", ""top_panel"": ""metal"", ""bottom_panel"": ""metal""}"
f765e533-0cb4-474c-afde-0562062dacc9,"{""base"": ""metal"", ""top"": ""metal"", ""tabletop_frame"": ""metal""}"
0f855173-4878-4cda-91c0-44841db91271,"{""duvet"": ""fabric"", ""mattress"": ""fabric"", ""headboard"": ""wood"", ""pillow"": ""fabric"", ""base"": ""metal"", ""shelf"": ""metal"", ""bedskirt"": ""leather""}"
c503a10b-020b-46a3-a652-d473081d2de5,"{""leg"": ""metal"", ""leveller"": ""plastic"", ""armrest"": ""plastic"", ""seat"": ""leather"", ""back"": ""leather""}"
2eb9f299-d624-4ded-80bf-6ab8ee768aab,"{""back"": ""leather"", ""seat"": ""leather"", ""leg"": ""wood"", ""bush"": ""plastic"", ""base"": ""wood""}"
3b593515-9f4d-478e-a0ea-addea0bdc18f,"{""base"": ""metal"", ""leg"": ""metal"", ""seat"": ""fabric""}"
78f2bd8d-c2e3-472f-9118-5b54430676a8,"{""mattress"": ""fabric"", ""duvet"": ""fabric"", ""pillow"": ""leather"", ""headboard"": ""wood"", ""footboard"": ""metal"", ""leg"": ""metal"", ""base"": ""metal"", ""bedskirt"": ""leather""}"
2c5795f2-55c9-4eb4-b4e4-1865d3746e2c,"{""leg"": ""metal"", ""seat"": ""fabric"", ""seat_cushion"": ""fabric""}"
9f8e02b9-f27d-4ba9-89a1-f79702880052,"{""leg"": ""metal"", ""cushion"": ""fabric"", ""backrest"": ""metal"", ""support"": ""metal"", ""seat"": ""fabric""}"
ea73155f-5d4d-4b69-af91-3a1f4ead1f36,"{""leg"": ""metal"", ""seat"": ""leather"", ""support"": ""metal"", ""base"": ""metal""}"
18e8d1ed-05ee-4308-9d68-a7ad56dbcd57,"{""support"": ""metal"", ""leg"": ""metal"", ""bush"": ""plastic"", ""base"": ""wood"", ""top"": ""marble""}"
366a0da3-12b4-4af6-aeda-97cda4884216,"{""armrest"": ""wood"", ""base"": ""metal"", ""support"": ""metal"", ""seat"": ""fabric""}"
0bc2b317-664c-48bc-a2a1-a9f40a809c93,"{""head"": ""plastic"", ""container"": ""ceramic"", ""base"": ""ceramic"", ""containing_things"": ""plastic""}"
48d90077-5127-4f06-b322-129b05c61688,"{""arm"": ""metal"", ""base"": ""metal"", ""support"": ""metal"", ""rod"": ""plastic"", ""pole"": ""plastic"", ""lamp_surrounding_frame"": ""glass"", ""bulb"": ""glass""}"
aa39324d-3823-4e8f-9ac8-72410f8ffb20,"{""seat"": ""leather"", ""design"": ""metal"", ""seat_cushion"": ""leather"", ""base"": ""wood""}"
0feb1854-5c07-4510-9841-b941d3bce988,"{""base"": ""wood"", ""wheel"": ""metal"", ""handle"": ""metal"", ""bottom_panel"": ""wood"", ""support"": ""metal"", ""top_panel"": ""wood""}"
0d3add1f-17d9-472b-8f2e-98d0207d9dde,"{""base"": ""metal"", ""seat_cushion"": ""fabric"", ""seat"": ""fabric"", ""leg"": ""metal"", ""support"": ""metal""}"
31ef7465-282d-4d68-bd8e-4dfe6d905798,"{""duvet"": ""fabric"", ""mattress"": ""fabric"", ""headboard"": ""wood"", ""bedskirt"": ""fabric"", ""pillow"": ""fabric"", ""base"": ""metal""}"
fc3832cc-86b7-427b-8eff-061317b0f845,"{""leg"": ""metal"", ""base"": ""metal"", ""top"": ""marble"", ""bush"": ""plastic""}"
641561ff-1692-477f-88ae-1ea5727de4ac,"{""lamp_surrounding_frame"": ""metal"", ""pole"": ""plastic"", ""wall_mount"": ""metal"", ""support"": ""metal"", ""rod"": ""plastic"", ""base"": ""metal"", ""socket"": ""plastic"", ""arm"": ""metal"", ""bulb"": ""metal""}"
e5fd3981-1773-43ab-b4b2-ca34379450e8,"{""support"": ""metal"", ""leg"": ""metal"", ""back"": ""fabric"", ""seat"": ""fabric"", ""armrest"": ""fabric"", ""seat_cushion"": ""fabric"", ""cushion"": ""fabric""}"
cfc05e0c-76d3-4198-96cc-8f43f353afbf,"{""top"": ""wood"", ""leg"": ""wood""}"
bac1cdd4-0df7-425f-8687-9ce43f0a9c60,"{""base"": ""metal"", ""support"": ""metal"", ""top"": ""metal"", ""leg"": ""metal""}"
e129a040-da88-4933-842d-b58e54013b57,"{""socket"": ""plastic"", ""base"": ""metal"", ""design"": ""metal"", ""shade_cloth"": ""fabric"", ""body"": ""metal"", ""bulb"": ""glass"", ""support"": ""metal""}"
c0ae6fe3-cd04-4d13-b861-4fdbda684109,"{""seat"": ""fabric"", ""base"": ""wood"", ""back"": ""fabric""}"
09a9a4af-52cd-41ef-9e4f-3131e3856f1b,"{""seat"": ""leather"", ""armrest"": ""plastic"", ""cushion"": ""leather"", ""leg"": ""metal"", ""leveller"": ""plastic"", ""support"": ""metal""}"
d563bf03-2f05-433c-b05b-0c5e9236ec40,"{""base"": ""metal"", ""support"": ""metal"", ""rod"": ""metal"", ""bulb"": ""glass"", ""lamp_surrounding_frame"": ""metal""}"
234eb65d-215e-48ee-a045-0d28698291fa,"{""arm"": ""metal"", ""bulb"": ""glass"", ""socket"": ""metal"", ""pole"": ""metal"", ""body"": ""metal"", ""shade_cloth"": ""fabric"", ""base"": ""metal""}"
6d365201-fdbd-464c-abc4-6624296eb220,"{""top"": ""marble"", ""base"": ""metal"", ""leg"": ""metal""}"
2da653ea-ac8b-435d-9af3-fbb4e2abfbbb,"{""arm"": ""metal"", ""pole"": ""plastic"", ""wall_mount"": ""metal"", ""lamp_surrounding_frame"": ""metal"", ""support"": ""metal"", ""bulb"": ""metal"", ""socket"": ""plastic""}"
be209739-dda5-4088-935c-e87b1bd78a69,"{""design"": ""metal"", ""containing_things"": ""metal"", ""base"": ""metal"", ""container"": ""ceramic"", ""head"": ""metal""}"
4a9011e8-c2f7-412c-bbd6-938354a5a24d,"{""back"": ""fabric"", ""armrest"": ""fabric"", ""design"": ""metal"", ""seat"": ""fabric"", ""base"": ""metal""}"
958cf567-8a7a-451e-87f2-6ec7f03577c7,"{""back_panel"": ""wood"", ""base"": ""wood"", ""drawer"": ""wood"", ""handle"": ""metal"", ""door"": ""wood"", ""vertical_divider_panel"": ""wood"", ""leg"": ""metal"", ""top_panel"": ""wood"", ""bottom_panel"": ""wood"", ""vertical_side_panel"": ""wood""}"
f72c8143-cbf1-46ed-99d2-dc2c32d3313d,"{""bed_surrounding_rail"": ""metal"", ""base"": ""wood"", ""mattress"": ""fabric"", ""pillow"": ""fabric"", ""leg"": ""metal"", ""headboard"": ""wood"", ""bush"": ""plastic""}"
67dc38c7-2ad3-4a55-a9fe-6ed73fbc2e9b,"{""base"": ""metal"", ""support"": ""metal"", ""armrest"": ""metal"", ""back"": ""leather"", ""seat"": ""leather"", ""leg"": ""metal"", ""leveller"": ""plastic""}"
73df112c-d6bc-435b-905b-9a7c9cac72fb,"{""leg"": ""metal"", ""top"": ""marble"", ""base"": ""wood"", ""support"": ""metal""}"
aa72b529-d51c-4da9-9429-26ce83701ba0,"{""support"": ""metal"", ""seat"": ""fabric"", ""leg"": ""metal"", ""base"": ""metal""}"
ac627460-c9e7-4619-ad52-5e06586a0e05,"{""vertical_side_panel"": ""wood"", ""door"": ""wood"", ""top_panel"": ""wood"", ""bottom_panel"": ""wood"", ""leg"": ""metal"", ""back_panel"": ""wood"", ""shelf"": ""wood""}"
4330df91-0c1e-4ffe-875f-d0459ac909d4,"{""lamp_surrounding_frame"": ""metal"", ""bulb"": ""glass"", ""support"": ""metal"", ""rod"": ""metal""}"
4b6a742d-4e19-4d5b-a563-5c83cd81aae1,"{""base"": ""wood"", ""leg"": ""metal"", ""headboard"": ""wood"", ""mattress"": ""fabric"", ""bush"": ""plastic"", ""pillow"": ""fabric""}"
ffe6570e-6bcf-4178-8099-233aa9f07001,"{""back"": ""leather"", ""seat"": ""leather"", ""leg"": ""metal"", ""support"": ""metal""}"
bd4e84dd-5610-4926-b812-09d2ab1d0e0b,"{""base"": ""metal"", ""mattress"": ""fabric"", ""leg"": ""metal"", ""headboard"": ""wood"", ""pillow"": ""leather"", ""design"": ""metal"", ""duvet"": ""fabric""}"
5afaf474-6e6a-48bc-a5e1-26e317c51132,"{""base"": ""wood"", ""seat"": ""fabric"", ""seat_cushion"": ""fabric"", ""design"": ""metal""}"
fa34603b-2ea8-424e-b91f-8a064ba8580c,"{""containing_things"": ""metal"", ""head"": ""plastic"", ""container"": ""metal""}"
702257be-61b3-4dc8-9ea4-95fb49b1a356,"{""shelf"": ""metal"", ""handle"": ""metal"", ""support"": ""metal"", ""wheel"": ""metal""}"
8da255b9-e695-40cd-bbfd-29898958a1f2,"{""container"": ""ceramic"", ""base"": ""metal"", ""head"": ""metal"", ""containing_things"": ""metal""}"
69e746b5-44f3-4be1-806a-a597eaeda4e5,"{""container"": ""metal"", ""base"": ""metal"", ""containing_things"": ""metal""}"
2a8a93d5-083f-4e97-b9ce-fb9ae1fe0ebb,"{""leg"": ""metal"", ""support"": ""metal"", ""seat"": ""leather"", ""back"": ""leather""}"
a4d0508c-8a06-467b-a3c1-e7a33469e6e8,"{""containing_things"": ""plastic"", ""design"": ""metal"", ""container"": ""ceramic""}"
6303711d-6e7b-43a4-81cc-77514a2d6213,"{""design"": ""metal"", ""base"": ""metal"", ""seat"": ""fabric""}"
57916ce5-2c9c-4a59-932a-cf3874b058e5,"{""bedskirt"": ""fabric"", ""mattress"": ""fabric"", ""headboard"": ""wood"", ""duvet"": ""fabric"", ""base"": ""metal"", ""leg"": ""metal""}"
05aac0ed-d1d8-4822-be65-aec1cb4c267c,"{""mattress"": ""fabric"", ""headboard"": ""wood"", ""pillow"": ""fabric"", ""duvet"": ""fabric"", ""leg"": ""metal"", ""base"": ""metal"", ""bedskirt"": ""fabric""}"
de2be287-efb9-4a16-95a0-947a3bc39acd,"{""bedskirt"": ""fabric"", ""mattress"": ""fabric"", ""duvet"": ""fabric"", ""pillow"": ""fabric"", ""headboard"": ""wood"", ""base"": ""metal"", ""leg"": ""metal""}"
31452343-ebce-496a-82e9-2d56c6fd5bce,"{""design"": ""metal"", ""seat"": ""leather"", ""base"": ""wood""}"
51057f71-fafe-4289-a346-089ff441ac52,"{""top"": ""marble"", ""leg"": ""metal""}"
bbd1185d-918c-4a7c-9ae3-ff25e6eff1cb,"{""leg"": ""wood"", ""headboard"": ""wood"", ""base"": ""wood"", ""mattress"": ""fabric"", ""duvet"": ""fabric"", ""pillow"": ""fabric""}"
9825ea3e-f777-44d1-ba81-fc5f58371953,"{""bush"": ""plastic"", ""seat"": ""leather"", ""armrest"": ""plastic"", ""back"": ""leather"", ""support"": ""metal"", ""leg"": ""metal""}"
6aad0e45-45ad-4dc0-b17b-dac9e71c5c02,"{""container"": ""ceramic"", ""leg"": ""metal"", ""containing_things"": ""ceramic"", ""foot_base"": ""wood""}"
66851b33-eaad-4195-aab7-fffe18b67937,"{""base"": ""metal"", ""support"": ""wood"", ""top"": ""wood""}"
6ca84cd1-bc02-4872-a168-66d9a051a2d4,"{""head"": ""metal"", ""containing_things"": ""metal"", ""base"": ""metal"", ""container"": ""metal""}"
9b2755ee-6783-4791-b543-4024d42199af,"{""tabletop_frame"": ""metal"", ""top"": ""marble"", ""leg"": ""metal"", ""base"": ""wood""}"
d049a83d-6568-4abd-b567-e45889698d13,"{""seat"": ""leather"", ""armrest"": ""metal"", ""leg"": ""metal"", ""support"": ""metal""}"
8dc959cf-7f0d-4879-b484-78b96da257b4,"{""leg"": ""metal"", ""top"": ""marble"", ""base"": ""metal""}"
bd3b5c23-9462-4f73-b688-03cae9874139,"{""top_panel"": ""metal"", ""back_panel"": ""metal"", ""vertical_side_panel"": ""metal"", ""base"": ""metal"", ""bottom_panel"": ""metal"", ""leg"": ""metal"", ""handle"": ""metal"", ""door"": ""metal""}"
07f85953-c58f-4607-be0f-16aed9f372cd,"{""container"": ""ceramic"", ""containing_things"": ""ceramic"", ""leg"": ""metal""}"
0b296fce-e211-4775-8b58-639d3a381319,"{""top"": ""metal"", ""base"": ""metal"", ""leg"": ""metal""}"
5f48af2a-da31-4888-a16c-6a3dd972d9ee,"{""leg"": ""metal"", ""base"": ""metal"", ""top"": ""wood""}"
fdde7dbd-37df-4912-ba95-3759a70d11fc,"{""top"": ""marble"", ""base"": ""metal"", ""leg"": ""metal""}"
a443072a-e374-4976-9f53-5c9e5096a6a2,"{""bulb"": ""glass"", ""wire"": ""plastic"", ""lamp_surrounding_frame"": ""metal"", ""base"": ""metal""}"
0048716a-9da2-4ad2-a558-afc827537961,"{""support"": ""metal"", ""seat"": ""leather"", ""leg"": ""metal""}"
c2cd0398-e52d-4b6f-8cdb-bfa2fd26c284,"{""base"": ""metal"", ""leg"": ""metal"", ""leveller"": ""plastic"", ""seat"": ""leather"", ""back"": ""leather""}"
5358d8d2-af46-4d26-b59c-8d4c861a2fbd,"{""leg"": ""metal"", ""back_panel"": ""metal"", ""bottom_panel"": ""metal"", ""top_panel"": ""metal"", ""door"": ""metal"", ""vertical_side_panel"": ""metal""}"
85b11683-b390-4469-91d9-adebd147c7cd,"{""leg"": ""metal"", ""seat"": ""leather"", ""backrest"": ""leather"", ""base"": ""metal"", ""back"": ""leather"", ""armrest"": ""plastic"", ""bush"": ""plastic""}"
eaffe5e8-4523-4e1c-9762-07b6ace56223,"{""base"": ""metal"", ""cushion"": ""fabric"", ""seat"": ""fabric"", ""pillow"": ""fabric"", ""armrest"": ""fabric"", ""leg"": ""metal""}"
9cd304ef-89a2-40c6-aaad-bdb19c13c4ad,"{""leveller"": ""plastic"", ""support"": ""metal"", ""seat"": ""fabric"", ""base"": ""metal"", ""leg"": ""metal""}"
575f3ccb-236d-4fff-b093-ee089ce6d25e,"{""leg"": ""metal"", ""top"": ""wood""}"
a558a61f-cc19-4d32-a655-09b7c5e11be0,"{""seat_cushion"": ""fabric"", ""leg"": ""metal"", ""support"": ""metal"", ""seat"": ""fabric""}"
2893517a-b0ad-4e5c-9ad0-9928f47e7e32,"{""container"": ""metal"", ""containing_things"": ""metal"", ""head"": ""metal""}"
04624df6-36f7-4eb7-a247-cf391e732c37,"{""base"": ""wood"", ""leg"": ""metal"", ""drawer"": ""wood"", ""top"": ""wood""}"
f38cd347-d9fd-4fdd-b888-db1f8981e08f,"{""base"": ""metal"", ""leg"": ""metal"", ""seat"": ""fabric"", ""cushion"": ""fabric"", ""bush"": ""plastic"", ""support"": ""metal""}"
cac29255-ec8b-46b1-9bf1-8982dc89444c,"{""bedskirt"": ""fabric"", ""headboard"": ""fabric"", ""mattress"": ""fabric"", ""leg"": ""metal"", ""pillow"": ""fabric""}"
b78e5fa4-6476-409e-9c61-c3ea54b318bc,"{""containing_things"": ""plastic"", ""base"": ""ceramic"", ""support"": ""metal"", ""container"": ""ceramic"", ""head"": ""plastic""}"
1e911b90-390b-4bcb-ba06-cd1d5ce91807,"{""leg"": ""metal"", ""base"": ""wood"", ""seat"": ""fabric"", ""seat_cushion"": ""fabric""}"
bac7cfff-6494-4e6a-8f56-95691b1e6ab7,"{""container"": ""metal"", ""containing_things"": ""metal"", ""base"": ""metal""}"
f49f9682-fb4b-4ec7-9361-f730dd16b108,"{""seat"": ""leather"", ""leg"": ""metal"", ""base"": ""metal""}"
e59c20e4-d789-42b3-a937-eb87d8d3f958,"{""leg"": ""metal"", ""door"": ""wood"", ""handle"": ""metal"", ""top_panel"": ""wood"", ""base"": ""metal"", ""back_panel"": ""wood"", ""vertical_side_panel"": ""wood"", ""bottom_panel"": ""wood""}"
7cd6192f-0111-49d1-99b8-60a83c9a91a0,"{""base"": ""wood"", ""seat"": ""fabric"", ""leveller"": ""plastic"", ""leg"": ""metal""}"
433b86e4-78f9-4afa-b544-1c1f5e8c4fde,"{""back"": ""leather"", ""seat"": ""leather"", ""cushion"": ""leather"", ""base"": ""metal"", ""bush"": ""plastic"", ""leg"": ""metal""}"
fb30be91-9776-4fb4-942d-9e84aea1bb75,"{""shelf"": ""metal"", ""handle"": ""metal"", ""wheel"": ""metal""}"
b4bc039f-8104-4f32-ba86-a4c1a3e83e3f,"{""bedskirt"": ""fabric"", ""mattress"": ""fabric"", ""base"": ""metal"", ""pillow"": ""fabric"", ""headboard"": ""wood""}"
9f6a3133-6bd2-4721-91dc-bc31bd417fd3,"{""container"": ""metal"", ""containing_things"": ""metal"", ""base"": ""metal"", ""head"": ""metal""}"
693278d2-fa06-4d8b-82f0-c9f8a6f1c068,"{""handle"": ""metal"", ""support"": ""metal"", ""drawer"": ""wood"", ""leg"": ""metal"", ""base"": ""wood""}"
5bb93693-7e88-4d08-a9cf-1bd6fa10a036,"{""seat"": ""leather"", ""back"": ""leather"", ""armrest"": ""plastic"", ""leg"": ""metal"", ""backrest"": ""metal""}"
bd3be7e6-aa28-46e6-9252-8acf1c68bb3e,"{""leg"": ""metal"", ""seat"": ""leather"", ""base"": ""metal""}"
76f2e093-1e3a-4c43-ac0b-b8f4193f509a,"{""base"": ""wood"", ""leg"": ""wood"", ""drawer"": ""wood"", ""handle"": ""metal""}"
2889e1c1-0f46-488b-a139-e3cb8c83d654,"{""base"": ""metal"", ""back"": ""leather"", ""support"": ""metal"", ""cushion"": ""leather"", ""seat"": ""leather"", ""leg"": ""metal"", ""armrest"": ""plastic""}"
f259ddf2-3bca-43fd-8195-36886cba6935,"{""pillow"": ""leather"", ""seat"": ""leather"", ""base"": ""metal"", ""armrest"": ""leather"", ""leg"": ""metal"", ""back"": ""leather"", ""backrest"": ""metal""}"
32a74143-f5c3-46b3-a6ee-7a154dd89291,"{""top"": ""metal"", ""leg"": ""metal"", ""base"": ""metal"", ""support"": ""metal""}"
98e5afdc-862b-410a-9660-d7e513036517,"{""bottom_panel"": ""wood"", ""vertical_side_panel"": ""wood"", ""top_panel"": ""wood"", ""drawer"": ""wood"", ""handle"": ""metal"", ""door"": ""wood"", ""back_panel"": ""wood""}"
164edad3-2786-45ce-9d59-61d4abb926c0,"{""support"": ""metal"", ""leg"": ""metal"", ""base"": ""metal"", ""seat"": ""fabric"", ""cushion"": ""fabric""}"
39e0cf53-b67d-4aa5-9154-13839bd5afc0,"{""support"": ""metal"", ""top"": ""marble"", ""base"": ""metal"", ""leg"": ""metal""}"
96336c6b-edeb-4273-8bd9-2dbd115cf7f3,"{""headboard"": ""wood"", ""pillow"": ""leather"", ""bedskirt"": ""leather"", ""mattress"": ""fabric"", ""leg"": ""metal""}"
67811714-6d1e-4711-a903-cacdbd739d88,"{""container"": ""metal"", ""containing_things"": ""metal""}"
3189187a-63fc-4190-b9e3-ce4047bfe049,"{""headboard"": ""wood"", ""mattress"": ""fabric"", ""bedskirt"": ""fabric"", ""base"": ""metal"", ""leg"": ""metal"", ""pillow"": ""fabric""}"
36b739e3-f4f2-437e-b0b1-1064744d77ba,"{""leg"": ""metal"", ""support"": ""metal"", ""top"": ""metal""}"
24dadc8c-112a-40d7-9288-13df5ff483f3,"{""top_panel"": ""metal"", ""bottom_panel"": ""metal"", ""back_panel"": ""metal"", ""leg"": ""metal"", ""vertical_side_panel"": ""metal"", ""design"": ""metal"", ""shelf"": ""metal"", ""base"": ""metal"", ""door"": ""metal"", ""handle"": ""metal""}"
07759939-44a3-454f-84c6-5979e459f9cb,"{""container"": ""ceramic"", ""base"": ""metal"", ""containing_things"": ""metal""}"
9c163109-a617-420e-a6a2-da6ba875522b,"{""containing_things"": ""plastic"", ""container"": ""ceramic""}"
718c5840-9235-4bdf-90d0-41ceed96b081,"{""armrest"": ""leather"", ""seat"": ""fabric"", ""pillow"": ""fabric"", ""back"": ""fabric""}"
793eb8ad-bcb6-4c39-abb1-452091277184,"{""pillow"": ""leather"", ""support"": ""metal"", ""mattress"": ""fabric"", ""headboard"": ""wood"", ""design"": ""metal"", ""leg"": ""metal"", ""base"": ""metal""}"
147c76ee-769f-4b1c-ba08-7f54ef2ac931,"{""leg"": ""metal"", ""leveller"": ""plastic"", ""support"": ""metal"", ""armrest"": ""wood"", ""back"": ""fabric"", ""cushion"": ""fabric"", ""seat"": ""fabric""}"
d1dfa153-2a85-47b9-92af-3df641ebb19f,"{""backrest"": ""fabric"", ""cushion"": ""fabric"", ""seat"": ""fabric""}"
618b6f74-77fd-4caa-a0ad-9c7f19f53eeb,"{""container"": ""ceramic"", ""foot_base"": ""plastic"", ""containing_things"": ""plastic""}"
d1797739-f2d5-4588-9565-e27eabc7455b,"{""back"": ""leather"", ""seat"": ""leather"", ""base"": ""metal"", ""leg"": ""metal"", ""backrest"": ""metal""}"
8b0e3138-1407-485f-ae7c-1b11a60e6a1d,"{""leveller"": ""plastic"", ""armrest"": ""plastic"", ""back"": ""leather"", ""seat"": ""leather"", ""support"": ""leather"", ""leg"": ""metal""}"
f0a3a0f6-e5f0-43cc-82fb-98c99fb60cde,"{""container"": ""metal"", ""head"": ""plastic"", ""containing_things"": ""metal""}"
c585a9f0-daca-4897-866e-248b3c579478,"{""head"": ""metal"", ""containing_things"": ""metal"", ""base"": ""metal"", ""container"": ""ceramic""}"
c6f9fa8d-70d5-4fcf-a38c-13331f00940a,"{""leg"": ""metal"", ""support"": ""metal"", ""seat"": ""fabric"", ""base"": ""metal""}"
71d9f81a-699e-4dee-a91a-8cbfea422c1b,"{""design"": ""metal"", ""support"": ""fabric"", ""seat"": ""leather"", ""base"": ""wood""}"
0047bf8f-1e9a-49eb-8ee6-065f3864d48a,"{""containing_things"": ""metal"", ""container"": ""metal"", ""head"": ""metal"", ""base"": ""metal""}"
f61ed4c5-141c-4f15-9a5a-0a698db3b407,"{""leg"": ""metal"", ""base"": ""wood"", ""support"": ""metal"", ""back"": ""leather"", ""backrest"": ""wood"", ""design"": ""wood"", ""seat"": ""fabric""}"
5f4a3cbe-ae4f-4b33-93e9-966936f994ee,"{""leg"": ""metal"", ""base"": ""metal"", ""pillow"": ""fabric"", ""seat"": ""fabric"", ""cushion"": ""fabric"", ""support"": ""metal""}"
0687c45c-b65d-42bd-9426-6723ae32a4a6,"{""container"": ""metal"", ""head"": ""metal"", ""containing_things"": ""metal""}"
5a9c7d84-352e-413e-ad8f-7fe21ea2f84c,"{""seat"": ""leather"", ""base"": ""metal"", ""support"": ""metal"", ""leg"": ""metal"", ""back"": ""leather"", ""armrest"": ""plastic"", ""backrest"": ""metal""}"
f97beba9-92ea-4fe1-90c2-f70dd5e68222,"{""seat"": ""fabric"", ""base"": ""metal"", ""leg"": ""metal"", ""footrest"": ""metal"", ""support"": ""metal""}"
a7b687fb-d131-406f-8968-150995d88967,"{""seat"": ""leather"", ""base"": ""metal"", ""leg"": ""metal"", ""support"": ""metal""}"
eebec29e-bc82-432d-a225-96e65c295a58,"{""containing_things"": ""plastic"", ""container"": ""ceramic"", ""base"": ""ceramic"", ""head"": ""plastic""}"
c0b2003e-5a6c-4c6a-8526-fafddf2c0b35,"{""body"": ""metal"", ""pole"": ""metal"", ""wall_mount"": ""metal"", ""design"": ""metal"", ""base"": ""metal"", ""wire"": ""plastic"", ""socket"": ""plastic"", ""bulb"": ""glass""}"
aa53233c-7435-4fc6-af85-79269162b0d8,"{""base"": ""metal"", ""duvet"": ""fabric"", ""leg"": ""metal"", ""pillow"": ""fabric"", ""mattress"": ""fabric""}"
7a036c4f-7eef-443e-b6ca-1581bd2d461e,"{""seat_cushion"": ""fabric"", ""base"": ""metal"", ""seat"": ""fabric"", ""leg"": ""metal""}"
bdf495e3-de01-4a2d-866a-ff6e633dcb79,"{""bush"": ""plastic"", ""base"": ""wood"", ""headboard"": ""wood"", ""pillow"": ""fabric"", ""leg"": ""wood"", ""mattress"": ""fabric"", ""duvet"": ""fabric""}"
5a65ec41-fbe9-4a5b-8a7e-0ddc8460e007,"{""design"": ""metal"", ""handle"": ""metal"", ""drawer"": ""metal"", ""leg"": ""metal"", ""vertical_side_panel"": ""metal"", ""back_panel"": ""metal"", ""top_panel"": ""metal"", ""bottom_panel"": ""metal""}"
cba5a909-847d-4370-b2fe-76bd1f52053a,"{""base"": ""metal"", ""seat"": ""leather"", ""support"": ""metal"", ""leg"": ""metal""}"
ce9f4abc-ced0-4e08-9ba8-9ccaf6b1ab25,"{""bedskirt"": ""leather"", ""base"": ""wood"", ""headboard"": ""fabric"", ""mattress"": ""fabric"", ""duvet"": ""fabric"", ""pillow"": ""fabric""}"
999d9407-8de3-4fb4-91fc-4006a8cbd4d9,"{""seat_cushion"": ""fabric"", ""leg"": ""metal"", ""cushion"": ""fabric"", ""base"": ""metal"", ""back"": ""fabric"", ""seat"": ""fabric"", ""armrest"": ""fabric"", ""backrest"": ""wood"", ""support"": ""wood""}"
